"","Company","Specific_Bean_Origin_or_Bar_Name","REF","Review_Date","Cocoa_Percentage","Company_Location","Rating","Broad_Bean_Origin","Bitter"
"1126","Neuhaus (Callebaut)","Sao Tome",15,2006,75,"Belgium",2.75,"Sao Tome","yes"
"1127","Neuhaus (Callebaut)","Ocumare",24,2006,71,"Belgium",3,"Venezuela","yes"
"1128","Nibble","Patanemo",1526,2015,72,"U.S.A.",2.25,"Venezuela","yes"
"1129","Nibble","Elvesia P.",1526,2015,72,"U.S.A.",2.75,"Dominican Republic","yes"
"1130","Nibble","Ambanja, Sambirano Valley",1526,2015,72,"U.S.A.",3,"Madagascar","yes"
"1131","Nibble","Tumbes",1526,2015,72,"U.S.A.",3,"Peru","yes"
"1132","Night Owl","Peru",1022,2013,75,"U.S.A.",2.75,"Peru","yes"
"1133","Night Owl","Ecuador",1022,2013,75,"U.S.A.",3.5,"Ecuador","yes"
"1134","Noble Bean aka Jerjobo","Ghana",1295,2014,75,"U.S.A.",3,"Ghana","yes"
"1135","Noble Bean aka Jerjobo","Moho Valley",1299,2014,75,"U.S.A.",3,"Belize","yes"
"1136","Noble Bean aka Jerjobo","Maranon Canyon",1299,2014,75,"U.S.A.",3.25,"Peru","yes"
"1137","Noir d' Ebine","Venezuela",837,2012,70,"U.S.A.",3,"Venezuela","yes"
"1138","Noir d' Ebine","Ecuador",841,2012,70,"U.S.A.",3,"Ecuador","yes"
"1139","Nova Monda","La Patriota, cacao Indio, purple label",931,2012,70,"Nicaragua",3,"Nicaragua","yes"
"1140","Nova Monda","La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75,"Niacragua",2.75,"Nicaragua","yes"
"1141","Nova Monda","Punta Galera, cacao Nacional, gold label",935,2012,80,"Nicaragua",3.25,"Ecuador","yes"
"1142","Nuance","Ghana, 2013",1454,2015,70,"U.S.A.",3.75,"Ghana","yes"
"1143","Nuance","Ecuador, 2013",1458,2015,70,"U.S.A.",2.75,"Ecuador","yes"
"1144","Nuance","Canoabo, 2013",1458,2015,70,"U.S.A.",3,"Venezuela","yes"
"1145","Nuance","Sambirano Valley, 2012",1458,2015,70,"U.S.A.",3.5,"Madagascar","yes"
"1146","Nuance","La Red",1470,2015,70,"U.S.A.",3.75,"Dominican Republic","yes"
"1147","Nugali","Fazenda Leolinda",1876,2016,70,"Brazil",3.5,"Brazil","yes"
"1148","Oakland Chocolate Co.","Jamaica",478,2010,70,"U.S.A.",2.5,"Jamaica","yes"
"1149","Obolo","Pangoa",1638,2015,70,"Chile",3.75,"Peru","yes"
"1150","Obolo","Pangoa, w/ nibs",1638,2015,70,"Chile",3.75,"Peru","yes"
"1151","Ocelot","Virunga",1558,2015,70,"Scotland",3.75,"Congo","yes"
"1152","Ocelot","Piura",1558,2015,75,"Scotland",4,"Peru","yes"
"1153","Ocho","Sang Yum Coop",1760,2016,100,"New Zealand",2.75,"Samoa","yes"
"1154","Ocho","Sang Yum Coop",1760,2016,70,"New Zealand",3.5,"Samoa","yes"
"1155","Ocho","PNG, Devotion",1411,2014,66,"New Zealand",2.75,"Papua New Guinea","yes"
"1156","Ocho","PNG, Revolution",1411,2014,70,"New Zealand",3,"Papua New Guinea","yes"
"1157","Ocho","PNG, Voodoo",1411,2014,88,"New Zealand",3.25,"Papua New Guinea","yes"
"1158","Ocho","PNG, Nib Bar",1411,2014,74,"New Zealand",3.5,"Papua New Guinea","yes"
"1159","Ohiyo","San Juan Estate, Gran Couva",1594,2015,70,"U.S.A.",2.75,"Trinidad","yes"
"1160","Ohiyo","Tanzania",1598,2015,70,"U.S.A.",3,"Tanzania","yes"
"1161","Oialla by Bojessen (Malmo)","Sylvestre, Oialla",761,2011,70,"Germany",3.5,"Bolivia","yes"
"1162","Olive and Sinclair","Dominican Republic prototype",486,2010,72,"U.S.A.",3,"Dominican Republic","yes"
"1163","Olive and Sinclair","Ghana prototype",486,2010,72,"U.S.A.",3,"Ghana","yes"
"1164","Olive and Sinclair","Dark 67",457,2009,67,"U.S.A.",2.75,"Ghana, Domin. Rep","yes"
"1165","Olive and Sinclair","Dark 75",457,2009,75,"U.S.A.",3,"Ghana, Domin. Rep","yes"
"1166","Olivia","Carribean-Raw",688,2011,76,"Canada",2,"Carribean","yes"
"1167","Olivia","Carribean",688,2011,76,"Canada",2.75,"Carribean","yes"
"1168","Olivia","Carribean",688,2011,85,"Canada",2.75,"Carribean","yes"
"1169","Olivia","Carribean-Raw",688,2011,85,"Canada",3,"Carribean","yes"
"1170","Omanhene","Ghana",693,2011,80,"Ghana",2.75,"Ghana","yes"
"1171","Omnom","Kakao Kamili, Kilombero Valley",1816,2016,70,"Iceland",3.75,"Tanzania","yes"
"1172","Omnom","Papua New Guinea",1247,2014,70,"Iceland",3,"Papua New Guinea","yes"
"1173","Omnom","Madagascar",1247,2014,66,"Iceland",3.5,"Madagascar","yes"
"1174","organicfair","Maya Mountain",1161,2013,74,"Canada",2.75,"Belize","yes"
"1175","organicfair","La Red",1165,2013,72,"Canada",2.75,"Dominican Republic","yes"
"1176","organicfair","Nicaraqua",1165,2013,72,"Canada",2.75,"Nicaragua","yes"
"1177","organicfair","Caribe",1165,2013,72,"Canada",3,"Dominican Republic","yes"
"1178","organicfair","Mindo",1165,2013,72,"Canada",3,"Ecuador","yes"
"1179","Original Beans (Felchlin)","Papua Kerafat",1438,2014,68,"Switzerland",2.75,"Papua New Guinea","yes"
"1180","Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66,"Switzerland",3.75,"Bolivia","yes"
"1181","Original Beans (Felchlin)","D.R. Congo, Cru Virunga",331,2009,70,"Switzerland",3,"Congo","yes"
"1182","Original Beans (Felchlin)","Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75,"Switzerland",3,"Peru","yes"
"1183","Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68,"Switzerland",3.25,"Bolivia","yes"
"1184","Original Hawaiin Chocolate Factory","Hawai'i, Kona Grand Cru E.",316,2009,60,"U.S.A.",3,"Hawaii","no"
"1185","Original Hawaiin Chocolate Factory","Hawai'i, Kona Estate Grown",24,2006,60,"U.S.A.",3,"Hawaii","no"
"1186","Orquidea","Peru",859,2012,65,"Peru",3,"Peru","yes"
"1187","Orquidea","Peru",859,2012,72,"Peru",3,"Peru","yes"
"1188","Pacari","Sierra Nevada, Tutu Iku",1848,2016,70,"Ecuador",4,"Colombia","yes"
"1189","Pacari","Garaua",1415,2014,70,"Ecuador",3.25,"Ecuador","yes"
"1190","Pacari","Cumbia",1415,2014,70,"Ecuador",3.5,"Ecuador","yes"
"1191","Pacari","Montubia",1415,2014,70,"Ecuador",3.75,"Ecuador","yes"
"1192","Pacari","Tangara",1415,2014,70,"Ecuador",4,"Ecuador","yes"
"1193","Pacari","Ecuador, raw",817,2012,85,"Ecuador",2.75,"Ecuador","yes"
"1194","Pacari","Piura",863,2012,70,"Ecuador",4,"Peru","yes"
"1195","Pacari","Nube- prototype",721,2011,70,"Ecuador",3.5,"Ecuador","yes"
"1196","Pacari","Esmeraldas",224,2008,60,"Ecuador",2.5,"Ecuador","no"
"1197","Pacari","Manabi",224,2008,65,"Ecuador",2.75,"Ecuador","yes"
"1198","Pacari","Los Rios",224,2008,72,"Ecuador",3,"Ecuador","yes"
"1199","Pacari","Raw",266,2008,100,"Ecuador",2,"Ecuador","yes"
"1200","Pacari","Raw",266,2008,70,"Ecuador",3.5,"Ecuador","yes"
"1201","Palette de Bine","Lachua",1720,2016,70,"Canada",2.75,"Guatemala","yes"
"1202","Palette de Bine","Maya Mtn",1720,2016,72,"Canada",3,"Belize","yes"
"1203","Palette de Bine","Silvestre, La Paz, Beni",1570,2015,70,"Canada",3.25,"Bolivia","yes"
"1204","Palette de Bine","San Juan Estate, Gran Couva",1570,2015,70,"Canada",3.25,"Trinidad","yes"
"1205","Palette de Bine","Kokoa Kamili",1574,2015,72,"Canada",3.5,"Tanzania","yes"
"1206","Palette de Bine","Lam Dong",1574,2015,72,"Canada",3.75,"Vietnam","yes"
"1207","Palette de Bine","Alto Beni, Palos Blancos",1239,2014,72,"Canada",2.75,"Bolivia","yes"
"1208","Palette de Bine","Sambirano",1239,2014,78,"Canada",3.75,"Madagascar","yes"
"1209","Palette de Bine","Camino Verde P., Balao, Guayas",1303,2014,75,"Canada",2.75,"Ecuador","yes"
"1210","Palette de Bine","Duo- Gran Couva & Camino Verde",1399,2014,75,"Canada",3.5,"Trinidad, Ecuador","yes"
"1211","Palette de Bine","Gran Couva",1399,2014,70,"Canada",3.75,"Trinidad","yes"
"1212","Pangea","Matasawalevu",1860,2016,76,"Spain",3,"Fiji","yes"
"1213","Park 75","South America",1363,2014,65,"U.S.A.",3.5,"South America","yes"
"1214","Parliament","Kilombero Valley",1856,2016,70,"U.S.A.",3.25,"Tanzania","yes"
"1215","Parliament","Lachua, Q'egchi families",1542,2015,70,"U.S.A.",3.5,"Guatemala","yes"
"1216","Parliament","Alto Beni",1251,2014,70,"U.S.A.",3,"Bolivia","yes"
"1217","Parliament","Oko Caribe",1255,2014,70,"U.S.A.",3.5,"Dominican Republic","yes"
"1218","Pascha","Peru",1137,2013,55,"Peru",2.5,"Peru","no"
"1219","Pascha","Peru",1137,2013,70,"Peru",2.75,"Peru","yes"
"1220","Patric","Madagascar",331,2009,75,"U.S.A.",4,"Madagascar","yes"
"1221","Patric","Madagascar",439,2009,67,"U.S.A.",3.5,"Madagascar","yes"
"1222","Patric","Rio Caribe, Paria Penninsula",439,2009,70,"U.S.A.",3.5,"Venezuela","yes"
"1223","Patric","Madagascar",196,2007,70,"U.S.A.",4,"Madagascar","yes"
"1224","Patric","Piura, Choc. Garage Exclusive",1034,2013,67,"U.S.A.",4,"Peru","yes"
"1225","Paul Young","Madagascar, w/ shell",1271,2014,73,"U.K.",2.25,"Madagascar","yes"
"1226","Paul Young","Madagascar, w/ shell",1271,2014,64,"U.K.",2.75,"Madagascar","yes"
"1227","Peppalo","Dominican Republic",1454,2015,82,"U.S.A.",3,"Dominican Republic","yes"
"1228","Pierre Marcolini","Haut Penja, w/ nibs",1658,2015,70,"Belgium",3.25,"Cameroon","yes"
"1229","Pierre Marcolini","Chuao",478,2010,75,"Belgium",3,"Venezuela","yes"
"1230","Pierre Marcolini","Trinite",478,2010,75,"Belgium",3.25,"Trinidad","yes"
"1231","Pierre Marcolini","Baracoa, Cuba",516,2010,78,"Belgium",3.75,"Cuba","yes"
"1232","Pierre Marcolini","Peru, Las Pampas P.",531,2010,85,"Belgium",3,"Peru","yes"
"1233","Pierre Marcolini","Bahia Brazil, Fazenda Sao Pedro",414,2009,72,"Belgium",3,"Brazil","yes"
"1234","Pierre Marcolini","Porcelana, Tabasco, Finca La Joya",445,2009,72,"Belgium",3,"Mexico","yes"
"1235","Pierre Marcolini","Cabosse",111,2007,70,"Belgium",4,"Venezuela, Java","yes"
"1236","Pierre Marcolini","Los Rios, Puerto Romero, Equateur",129,2007,72,"Belgium",3.75,"Ecuador","yes"
"1237","Pierre Marcolini","Sambirano, Ambanja, Madagascar",141,2007,72,"Belgium",4,"Madagascar","yes"
"1238","Pierre Marcolini","Fleur de Cacao",166,2007,85,"Belgium",3.5,"Venezuela/ Ghana","yes"
"1239","Pierre Marcolini","Porcelana, Tabasco, Limited Ed.",81,2006,72,"Belgium",4,"Mexico","yes"
"1240","Pierre Marcolini","Kendem Lembu, Java",93,2006,72,"Belgium",3,"Indonesia","yes"
"1241","Pierre Marcolini","Ocumare, Puerto Cabello, Venezuela",93,2006,72,"Belgium",4,"Venezuela","yes"
"1242","Pinellas","Wampusirpi Region",1772,2016,80,"U.S.A.",2.5,"Honduras","yes"
"1243","Pitch Dark","Tenor",1506,2015,62,"U.S.A.",2.5,"Nicaragua","yes"
"1244","Pitch Dark","Johe",1506,2015,80,"U.S.A.",2.75,"Nicaragua","yes"
"1245","Pitch Dark","Chuno",1510,2015,80,"U.S.A.",2.75,"Nicaragua","yes"
"1246","Pitch Dark","Nicalizo",1510,2015,80,"U.S.A.",2.75,"Nicaragua","yes"
"1247","Pitch Dark","Rugoso",1510,2015,80,"U.S.A.",3.25,"Nicaragua","yes"
"1248","Pitch Dark","Akesson Estate",1311,2014,73,"U.S.A.",3.25,"Madagascar","yes"
"1249","Pitch Dark","Namau Village",1315,2014,73,"U.S.A.",2.5,"Fiji","yes"
"1250","Pitch Dark","Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73,"U.S.A.",3.25,"Ecuador","yes"
"1251","Pitch Dark","Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73,"U.S.A.",3.5,"Ecuador","yes"
"1252","Pomm (aka Dead Dog)","La Red, 2011",829,2012,76,"U.S.A.",2.5,"Dominican Republic","yes"
"1253","Pomm (aka Dead Dog)","Peru",829,2012,82,"U.S.A.",2.75,"Peru","yes"
"1254","Potomac","Oko Caribe, Duarte Province, 2016 H.",1820,2016,70,"U.S.A.",3.75,"Domincan Republic","yes"
"1255","Potomac","Cuyagua, 2013",1387,2014,70,"U.S.A.",3.75,"Venezuela","yes"
"1256","Potomac","Upala w/ nibs",647,2011,70,"U.S.A.",3.5,"Costa Rica","yes"
"1257","Potomac","Upala, Batch 18",654,2011,70,"U.S.A.",3,"Costa Rica","yes"
"1258","Potomac","San Martin, Amazonian Highlands",789,2011,70,"U.S.A.",2.75,"Peru","yes"
"1259","Potomac","Bahia",789,2011,70,"U.S.A.",3.5,"Brazil","yes"
"1260","Potomac","Upala, Batch 12",607,2010,82,"U.S.A.",3.75,"Costa Rica","yes"
"1261","Pralus","Peru",1446,2015,75,"France",3.25,"Peru","yes"
"1262","Pralus","Porcelana, S. of Lake Maracaibo",717,2011,75,"France",3.25,"Venezuela","yes"
"1263","Pralus","Chuao",486,2010,75,"France",3.5,"Venezuela","yes"
"1264","Pralus","Cuyagua",451,2009,75,"France",2,"Venezuela","yes"
"1265","Pralus","Papouasie",199,2008,75,"France",3,"Papua New Guinea","yes"
"1266","Pralus","Sambirano Valley, Le 100%",202,2008,100,"France",3,"Madagascar","yes"
"1267","Pralus","Dominican Republic-Organic",280,2008,75,"France",2,"Dominican Republic","yes"
"1268","Pralus","Monte Alegre, Diego Badero",280,2008,75,"France",3.5,"Brazil","yes"
"1269","Pralus","Claudio Corallo w/ nibs",162,2007,75,"France",4,"Sao Tome","yes"
"1270","Pralus","Monte Alegre (Itacare), Brazil",105,2006,75,"France",3,"Brazil","yes"
"1271","Pralus","Tanzania",105,2006,75,"France",3.5,"Tanzania","yes"
"1272","Pralus","Sao Tome & Principe",5,2006,75,"France",3.5,"Sao Tome & Principe","yes"
"1273","Pralus","Trinidad",5,2006,75,"France",3.5,"Trinidad","yes"
"1274","Pralus","Madagascar, Nosy Be Isle.",5,2006,75,"France",3.75,"Madagascar","yes"
"1275","Pralus","Java, Indonesie",32,2006,75,"France",3.5,"Indonesia","yes"
"1276","Pralus","Barlovento, Venezuela",32,2006,75,"France",3.5,"Venezuela","yes"
"1277","Pralus","Jamaique",32,2006,75,"France",4,"Jamaica","yes"
"1278","Pralus","Equateur",40,2006,75,"France",3,"Ecuador","yes"
"1279","Pralus","Vanuatu",40,2006,75,"France",3,"Vanuatu","yes"
"1280","Pralus","Ghana",40,2006,75,"France",3.25,"Ghana","yes"
"1281","Pralus","Colombie",40,2006,75,"France",3.5,"Colombia","yes"
"1282","Pralus","Fortissima",93,2006,80,"France",4,"Ecuador","yes"
"1283","Pralus","Cuba",99,2006,75,"France",3,"Cuba","yes"
"1284","Pralus","Caracas, Venezuela and Ghana",99,2006,75,"France",3,"Venezuela, Ghana","yes"
"1285","Pralus","Djakarta, Java and Ghana",99,2006,75,"France",3.5,"Indonesia, Ghana","yes"
"1286","Pump Street Bakery","Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77,"U.K.",3.5,"Ecuador","yes"
"1287","Pump Street Bakery","Crayfish Bay Estate, 2014",1502,2015,70,"U.K.",3.5,"Grenada","yes"
"1288","Pump Street Bakery","Akesson's, batch 4411",1530,2015,74,"U.K.",3.5,"Madagascar","yes"
"1289","Pump Street Bakery","Honduras",1688,2015,80,"U.K.",2.75,"Honduras","yes"
"1290","Pump Street Bakery","Patanemo Vil., Carabobo State, Tisano family",1223,2014,75,"U.K.",2.75,"Venezuela","yes"
"1291","Pump Street Bakery","Guantupi River",1223,2014,75,"U.K.",3,"Ecuador","yes"
"1292","Pump Street Bakery","Akessons Estate, Sambirano, Ambanja",1223,2014,72,"U.K.",3.25,"Madagascar","yes"
"1293","Pump Street Bakery","Guantupi River",1227,2014,85,"U.K.",2.75,"Ecuador","yes"
"1294","Pura Delizia","Venezuela",931,2012,73,"Italy",2.75,"Venezuela","yes"
"1295","Q Chocolate","Brazil",1057,2013,75,"Brazil",3.25,"Brazil","yes"
"1296","Q Chocolate","Brazil",1057,2013,85,"Brazil",3.5,"Brazil","yes"
"1297","Q Chocolate","Brazil",1069,2013,55,"Brazil",2.75,"Brazil","no"
"1298","Q Chocolate","Brazil",1069,2013,80,"Brazil",3.25,"Brazil","yes"
"1299","Q Chocolate","Brazil",935,2012,60,"Brazil",3,"Brazil","no"
"1300","Q Chocolate","Brazil",935,2012,65,"Brazil",3.25,"Brazil","yes"
"1301","Quetzalli (Wolter)","Mexico, Lot 28022016",1796,2016,70,"Mexico",2.75,"Mexico","yes"
"1302","Quetzalli (Wolter)","Uranga, Lot 22032016",1800,2016,74,"Mexico",3,"Mexico","yes"
"1303","Raaka","Amazon Basin Blend",1788,2016,70,"U.S.A.",3,"Peru(SMartin,Pangoa,nacional)","yes"
"1304","Raaka","Virunga",1708,2015,75,"U.S.A.",2.75,"Congo","yes"
"1305","Raaka","Madagascar",959,2012,75,"U.S.A.",3.25,"Madagascar","yes"
"1306","Raaka","La Red",785,2011,85,"U.S.A.",3.5,"Dominican Republic","yes"
"1307","Rain Republic","Suchitepequez E.",470,2010,70,"Guatemala",2.75,"Guatemala","yes"
"1308","Rancho San Jacinto","Ecuador",565,2010,75,"Eucador",3,"Ecuador","yes"
"1309","Ranger","San Martin, Batch 2",1558,2015,70,"U.S.A.",2.5,"Peru","yes"
"1310","Ranger","Chulucanas, Batch 1",1562,2015,80,"U.S.A.",3.25,"Peru","yes"
"1311","Ranger","Tumbes, Batch 2",1562,2015,73,"U.S.A.",3.5,"Peru","yes"
"1312","Raoul Boulanger","Piura",1872,2016,75,"France",3.25,"Peru","yes"
"1313","Republica del Cacao (aka Confecta)","Esmeraldas",494,2010,75,"Ecuador",3.25,"Ecuador","yes"
"1314","Republica del Cacao (aka Confecta)","Los Rios, Vinces",439,2009,75,"Ecuador",2.5,"Ecuador","yes"
"1315","Republica del Cacao (aka Confecta)","Manabi",147,2007,75,"Ecuador",3,"Ecuador","yes"
"1316","Republica del Cacao (aka Confecta)","El Oro",147,2007,67,"Ecuador",3.5,"Ecuador","yes"
"1317","Republica del Cacao (aka Confecta)","Los Rios",170,2007,75,"Ecuador",3.75,"Ecuador","yes"
"1318","Ritual","Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75,"U.S.A.",3.75,"Ecuador","yes"
"1319","Ritual","Camino Verde P., Balao, Guayas, 2014",1466,2015,85,"U.S.A.",3.5,"Ecuador","yes"
"1320","Ritual","Toledo District, Maya",1089,2013,75,"U.S.A.",3.75,"Belize","yes"
"1321","Ritual","Maranon, Cajamarca",1181,2013,75,"U.S.A.",3,"Peru","yes"
"1322","Ritual","Sambirano",891,2012,75,"U.S.A.",4,"Madagascar","yes"
"1323","Ritual","Camino Verde P., 2012, Balao, Guayas",967,2012,75,"U.S.A.",3.25,"Ecuador","yes"
"1324","Ritual","Gran Couva",979,2012,75,"U.S.A.",3.5,"Trinidad","yes"
"1325","Ritual","Costa Rica",745,2011,75,"U.S.A.",3.5,"Costa Rica","yes"
"1326","Roasting Masters","La Dorado, light roast",1844,2016,70,"South Korea",3.25,"Costa Rica","yes"
"1327","Roasting Masters","Tapanti, light roast",1844,2016,70,"South Korea",3.25,"Costa Rica","yes"
"1328","Roasting Masters","Maleku",1844,2016,70,"South Korea",3.25,"Costa Rica","yes"
"1329","Robert (aka Chocolaterie Robert)","Madagascar",1061,2013,75,"Madagascar",3.25,"Madagascar","yes"
"1330","Robert (aka Chocolaterie Robert)","Madagascar w/ nibs",1061,2013,68,"Madagascar",3.25,"Madagascar","yes"
"1331","Rococo (Grenada Chocolate Co.)","Gru Grococo, St. Andrews",923,2012,66,"U.K.",3.5,"Grenada","yes"
"1332","Rogue","La Masica, Batch 1, FHIA Research Center",1748,2016,75,"U.S.A.",3.75,"Honduras","yes"
"1333","Rogue","Caranero, Choc. Garage Exclusive",1446,2015,70,"U.S.A.",3.75,"Venezuela","yes"
"1334","Rogue","Tranquilidad, Batch 1",1566,2015,75,"U.S.A.",3.25,"Bolivia","yes"
"1335","Rogue","Porcelana",1209,2014,80,"U.S.A.",3.75,"Venezuela","yes"
"1336","Rogue","Akessons Estate, Sambirano, 2013",1038,2013,70,"U.S.A.",3.5,"Madagascar","yes"
"1337","Rogue","Hispaniola, 2013",1081,2013,70,"U.S.A.",3.5,"Dominican Republic","yes"
"1338","Rogue","Silvestre, Batch 7, 2013",1081,2013,75,"U.S.A.",4,"Bolivia","yes"
"1339","Rogue","Bachelor's Hall E., St. Thomas Parish",1193,2013,75,"U.S.A.",3.75,"Jamaica","yes"
"1340","Rogue","Camino Verde P., Balao, Guayas",979,2012,75,"U.S.A.",3.75,"Ecuador","yes"
"1341","Rogue","Silvestre, Batch 1, 2011",793,2011,75,"U.S.A.",3,"Bolivia","yes"
"1342","Rogue","Piura",565,2010,75,"U.S.A.",3.75,"Peru","yes"
"1343","Rogue","Rio Caribe",327,2009,70,"U.S.A.",3.5,"Venezuela","yes"
"1344","Rogue","Hispaniola, 2008",213,2008,70,"U.S.A.",2.75,"Dominican Republic","yes"
"1345","Rogue","Jamaica",213,2008,70,"U.S.A.",2.75,"Jamaica","yes"
"1346","Rogue","Sambirano, 2008",213,2008,70,"U.S.A.",2.75,"Madagascar","yes"
"1347","Rogue","Trinidad",213,2008,70,"U.S.A.",3,"Trinidad","yes"
"1348","Rozsavolgyi","Sur del Lago",809,2012,84,"Hungary",2.5,"Venezuela","yes"
"1349","Rozsavolgyi","Rio Caribe Superior, Paria Penninsula",871,2012,76,"Hungary",2.25,"Venezuela","yes"
"1350","Rozsavolgyi","Sambirano, Akesson Estate",871,2012,72,"Hungary",2.5,"Madagascar","yes"
"1351","Rozsavolgyi","Carenero Superior",713,2011,73,"Hungary",3.5,"Venezuela","yes"
"1352","Rozsavolgyi","Porcelana",717,2011,71,"Hungary",2.5,"Venezuela","yes"
"1353","Rozsavolgyi","Aragua, Trincheras",717,2011,70,"Hungary",3.5,"Venezuela","yes"
"1354","Rozsavolgyi","Principe",765,2011,77,"Hungary",2.75,"Principe","yes"
"1355","S.A.I.D.","Malgascio",607,2010,64,"Italy",3.5,"Madagascar","yes"
"1356","S.A.I.D.","Samana",615,2010,70,"Italy",3,"Dominican Republic","yes"
"1357","S.A.I.D.","Arawak",615,2010,72,"Italy",3.5,"Carribean","yes"
"1358","Sacred","Midnight",813,2012,83,"U.S.A.",2.75,"Central and S. America","yes"
"1359","Sacred","Twilight",813,2012,69,"U.S.A.",3.25,"Central and S. America","yes"
"1360","Salgado","Bahia Superior",288,2008,70,"Argentina",3.5,"Brazil","yes"
"1361","Salgado","Esmeraldas",288,2008,70,"Argentina",3.5,"Ecuador","yes"
"1362","Salgado","Carenero Superior",288,2008,70,"Argentina",3.5,"Venezuela","yes"
"1363","Salgado","Rio Arriba",292,2008,70,"Argentina",3.5,"Ecuador","yes"
"1364","Santander (Compania Nacional)","Colombian 2008",404,2009,75,"Colombia",2.75,"Colombia","yes"
"1365","Santander (Compania Nacional)","Colombian w/ nibs",414,2009,70,"Colombia",3,"Colombia","yes"
"1366","Santander (Compania Nacional)","Colombian Semi Dark",32,2006,53,"Colombia",2,"Colombia","no"
"1367","Santander (Compania Nacional)","Colombian",32,2006,65,"Colombia",3,"Colombia","yes"
"1368","Santander (Compania Nacional)","Colombian Dark",32,2006,70,"Colombia",4,"Colombia","yes"
"1369","Santome","Sao Tome",761,2011,70,"France",2.75,"Sao Tome","yes"
"1370","Scharffen Berger","San Juan de Cheni",959,2012,78,"U.S.A.",4,"Peru","yes"
"1371","Scharffen Berger","Markham Valley",781,2011,68,"U.S.A.",3.75,"Papua New Guinea","yes"
"1372","Scharffen Berger","Camahogne",464,2010,68,"U.S.A.",3.5,"Grenada","yes"
"1373","Scharffen Berger","Amina",464,2010,65,"U.S.A.",3.75,"Madagascar","yes"
"1374","Scharffen Berger","Tome Acu",336,2009,68,"U.S.A.",3.75,"Brazil","yes"
"1375","Scharffen Berger","Asante",336,2009,65,"U.S.A.",4,"Ghana","yes"
"1376","Scharffen Berger","Ben Tre",445,2009,72,"U.S.A.",3.75,"Vietnam","yes"
"1377","Scharffen Berger","Finisterra",227,2008,72,"U.S.A.",3,"Ven., Trinidad, Mad.","yes"
"1378","Scharffen Berger","Las Islas",117,2007,72,"U.S.A.",3,"Carribean(DR/Jam/Tri)","yes"
"1379","Scharffen Berger","Cuyagua",135,2007,75,"U.S.A.",3.75,"Venezuela","yes"
"1380","Scharffen Berger","Antilles (Trin/Gren/DR/Ven)",188,2007,75,"U.S.A.",3,"Carribean","yes"
"1381","Scharffen Berger","Kumasi Sambirano",40,2006,68,"U.S.A.",2,"Ghana & Madagascar","yes"
"1382","Scharffen Berger","Jamaica a l'ancienne",56,2006,70,"U.S.A.",2,"Jamaica","yes"
"1383","Seaforth","Dominican Republic",1658,2015,70,"U.K.",2.75,"Domincan Republic","yes"
"1384","Seaforth","Grenada",1658,2015,70,"U.K.",2.75,"Grenada","yes"
"1385","Shark Mountain","Jamaica",1450,2015,72,"U.S.A.",3.25,"Jamaica","yes"
"1386","Shark Mountain","Papua New Guinea",1450,2015,73,"U.S.A.",3.5,"Papua New Guinea","yes"
"1387","Shark Mountain","Cuyagua",1466,2015,77,"U.S.A.",2.75,"Venezuela","yes"
"1388","Shark Mountain","ROIG",1466,2015,74,"U.S.A.",3.5,"Dominican Republic","yes"
"1389","Shark Mountain","Ecuador",1335,2014,75,"U.S.A.",3,"Ecuador","yes"
"1390","Shark Mountain","Belize, 2013",1335,2014,72,"U.S.A.",3.25,"Belize","yes"
"1391","Shark's","Hilo",713,2011,73,"U.S.A.",2,"Hawaii","yes"
"1392","Shark's","Hilo, w/ added cocoa butter",721,2011,73,"U.S.A.",2.5,"Hawaii","yes"
"1393","Shattel","Tingo Maria",1884,2016,70,"Peru",3.25,"Peru","yes"
"1394","Shattell","Porcelana",757,2011,75,"Peru",3.5,"Peru","yes"
"1395","Sibu","Oro",1586,2015,82,"Costa Rica",3.25,"Costa Rica","yes"
"1396","Sibu","Oscuro",1586,2015,70,"Costa Rica",3.5,"Costa Rica","yes"
"1397","Sibu Sura","Peru",911,2012,70,"U.S.A.",2.5,"Peru","yes"
"1398","Silvio Bessone","Maya Belize",717,2011,67,"Italy",3,"Belize","yes"
"1399","Silvio Bessone","Trintade, Sao Tome",725,2011,65,"Italy",3.25,"Sao Tome","yes"
"1400","Silvio Bessone","Bahia, Scavina",729,2011,60,"Italy",3.25,"Brazil","no"
"1401","Silvio Bessone","Porcelana, Colombia, Amazonas",741,2011,68,"Italy",3,"Colombia","yes"
"1402","Sirene","Wild Bolivia",1788,2016,73,"Canada",3.5,"Bolivia","yes"
"1403","Sirene","Kokoa Kamili Coop",1856,2016,73,"Canada",3.5,"Tanzania","yes"
"1404","Sirene","Esmeraldas, Salazar Farm",1860,2016,73,"Canada",3.75,"Ecuador","yes"
